Term,PMI,NPMI,CoocCount,TermFreq,InTermFreq
火式,6.169377865339943,0.4758455893074066,2,3,1192
诺斯罗普格鲁曼公司,6.169377865339943,0.4758455893074066,2,3,1192
重巴,6.169377865339943,0.4758455893074066,2,3,1192
侵攻,6.169377865339943,0.4758455893074066,2,3,1192
英政府,6.169377865339943,0.4758455893074066,2,3,1192
第四十八届,6.169377865339943,0.4758455893074066,2,3,1192
见式,6.169377865339943,0.4758455893074066,2,3,1192
共渡,6.169377865339943,0.4758455893074066,2,3,1192
鲜半岛,6.169377865339943,0.4758455893074066,2,3,1192
蒂姆赫胥黎,6.169377865339943,0.4758455893074066,2,3,1192
杀伐,6.169377865339943,0.4758455893074066,2,3,1192
读史方舆纪要,6.169377865339943,0.4758455893074066,2,3,1192
布哈拉汗国,6.169377865339943,0.4758455893074066,2,3,1192
统维,6.169377865339943,0.4758455893074066,2,3,1192
海空基地,6.169377865339943,0.4758455893074066,2,3,1192
甘做,6.169377865339943,0.4758455893074066,2,3,1192
外交史学家,6.169377865339943,0.4758455893074066,2,3,1192
基地调整,6.169377865339943,0.4758455893074066,2,3,1192
整盘,6.169377865339943,0.4758455893074066,2,3,1192
紧紧握住,6.169377865339943,0.4758455893074066,2,3,1192
伊豆诸岛,6.169377865339943,0.4758455893074066,2,3,1192
拉尔曼,6.169377865339943,0.4758455893074066,2,3,1192
发射系统,6.169377865339943,0.4758455893074066,2,3,1192
休眠期,6.169377865339943,0.4758455893074066,2,3,1192
直通电话,6.169377865339943,0.4758455893074066,2,3,1192
出蓝,5.699374236094207,0.47302449957519027,5,12,1192
原告方,5.699374236094207,0.47302449957519027,5,12,1192
两栖舰,5.763912757231779,0.46968241532547944,4,9,1192
无机可乘,5.763912757231779,0.46968241532547944,4,9,1192
献忠,5.881695792888162,0.4683021046947163,3,6,1192
台湾海,5.881695792888162,0.4683021046947163,3,6,1192
提高应对能力,5.881695792888162,0.4683021046947163,3,6,1192
核力量,4.752311845553298,0.4662559936167432,32,198,1192
实战能力,5.358447649123614,0.462781342662474,8,27,1192
尹锡悦,5.476230684779997,0.46148770956484825,6,18,1192
防御能力,4.789514394550342,0.46052428403307677,26,155,1192
保护伞,4.742261509699797,0.4592532855252135,28,175,1192
战略核力量,5.286988685141469,0.4566098024212746,8,29,1192
核反应,5.727545113060904,0.4560285886297553,3,7,1192
双重标,5.727545113060904,0.4560285886297553,3,7,1192
日日日日,5.727545113060904,0.4560285886297553,3,7,1192
菲律宾武装部队,5.727545113060904,0.4560285886297553,3,7,1192
空中支援,5.727545113060904,0.4560285886297553,3,7,1192
太空武器化,5.727545113060904,0.4560285886297553,3,7,1192
慑止,5.122590644536419,0.45492344544929186,11,47,1192
吓唬,5.476230684779997,0.45450450732316894,5,15,1192
浇油,5.881695792888162,0.45365660229980814,2,4,1192
促谈,5.881695792888162,0.45365660229980814,2,4,1192
海陆空天网,5.881695792888162,0.45365660229980814,2,4,1192
隐形轰炸机,5.881695792888162,0.45365660229980814,2,4,1192
文特尔,5.881695792888162,0.45365660229980814,2,4,1192
海上岛链,5.881695792888162,0.45365660229980814,2,4,1192
耸人,5.881695792888162,0.45365660229980814,2,4,1192
工程兵,5.881695792888162,0.45365660229980814,2,4,1192
迈克尔利弗,5.881695792888162,0.45365660229980814,2,4,1192
亚特兰大行动,5.881695792888162,0.45365660229980814,2,4,1192
印太两洋地区,5.881695792888162,0.45365660229980814,2,4,1192
诱逼,5.881695792888162,0.45365660229980814,2,4,1192
务安排,5.881695792888162,0.45365660229980814,2,4,1192
嘉手纳基地,5.881695792888162,0.45365660229980814,2,4,1192
实力能力,5.881695792888162,0.45365660229980814,2,4,1192
本媒体,5.881695792888162,0.45365660229980814,2,4,1192
尼基塔,5.881695792888162,0.45365660229980814,2,4,1192
九一一事件,5.881695792888162,0.45365660229980814,2,4,1192
特混舰队,5.881695792888162,0.45365660229980814,2,4,1192
脱毒,5.881695792888162,0.45365660229980814,2,4,1192
邦迪山,5.881695792888162,0.45365660229980814,2,4,1192
左舷,5.881695792888162,0.45365660229980814,2,4,1192
落稳,5.881695792888162,0.45365660229980814,2,4,1192
中国台湾岛,5.881695792888162,0.45365660229980814,2,4,1192
澳大利亚西海岸,5.881695792888162,0.45365660229980814,2,4,1192
冰谷年,5.881695792888162,0.45365660229980814,2,4,1192
迈克尔弗林,5.881695792888162,0.45365660229980814,2,4,1192
系列导弹,5.881695792888162,0.45365660229980814,2,4,1192
射击演练,5.881695792888162,0.45365660229980814,2,4,1192
包夹,5.881695792888162,0.45365660229980814,2,4,1192
巡洋舰驱逐舰,5.881695792888162,0.45365660229980814,2,4,1192
无可选择,5.881695792888162,0.45365660229980814,2,4,1192
战略准备,5.881695792888162,0.45365660229980814,2,4,1192
强光,5.881695792888162,0.45365660229980814,2,4,1192
火箭人,5.881695792888162,0.45365660229980814,2,4,1192
十几艘,5.881695792888162,0.45365660229980814,2,4,1192
一两天之后,5.881695792888162,0.45365660229980814,2,4,1192
拉森号,5.881695792888162,0.45365660229980814,2,4,1192
沃尔夫冈伊申格尔,5.881695792888162,0.45365660229980814,2,4,1192
永无,5.881695792888162,0.45365660229980814,2,4,1192
莱第,5.881695792888162,0.45365660229980814,2,4,1192
帕劳群岛,5.881695792888162,0.45365660229980814,2,4,1192
促推,5.881695792888162,0.45365660229980814,2,4,1192
相绝,5.881695792888162,0.45365660229980814,2,4,1192
司马错,5.881695792888162,0.45365660229980814,2,4,1192
南加利福尼亚,5.881695792888162,0.45365660229980814,2,4,1192
法西斯集团,5.881695792888162,0.45365660229980814,2,4,1192
约翰莱第,5.881695792888162,0.45365660229980814,2,4,1192
天宁岛,5.881695792888162,0.45365660229980814,2,4,1192
周室,5.881695792888162,0.45365660229980814,2,4,1192
军用舰机,5.881695792888162,0.45365660229980814,2,4,1192
辅助角色,5.881695792888162,0.45365660229980814,2,4,1192
三大项,5.881695792888162,0.45365660229980814,2,4,1192
拉姆斯菲尔德委员会,5.881695792888162,0.45365660229980814,2,4,1192
美澳日印,5.881695792888162,0.45365660229980814,2,4,1192
斯科特斯威夫特,5.881695792888162,0.45365660229980814,2,4,1192
二二年,5.881695792888162,0.45365660229980814,2,4,1192
市场红利,5.881695792888162,0.45365660229980814,2,4,1192
奥迪尔诺,5.881695792888162,0.45365660229980814,2,4,1192
污称,5.881695792888162,0.45365660229980814,2,4,1192
迸发出来,5.881695792888162,0.45365660229980814,2,4,1192
虎狼,5.881695792888162,0.45365660229980814,2,4,1192
中国北,5.881695792888162,0.45365660229980814,2,4,1192
新变数,5.563242061769627,0.45333041610213015,4,11,1192
拉森号导弹驱逐舰,5.563242061769627,0.45333041610213015,4,11,1192
勒德里昂,5.563242061769627,0.45333041610213015,4,11,1192
先军,5.563242061769627,0.45333041610213015,4,11,1192
海保,5.563242061769627,0.45333041610213015,4,11,1192
战略威慑,4.809751751302214,0.4489308568128872,19,111,1192
过近,5.476230684779997,0.4462401433262263,4,12,1192
重合性,5.476230684779997,0.4462401433262263,4,12,1192
北美事务,5.594013720436381,0.4453967854201279,3,8,1192
美日军事联盟,5.594013720436381,0.4453967854201279,3,8,1192
执行报告,5.594013720436381,0.4453967854201279,3,8,1192
杰克逊瓦尼克修正案,5.594013720436381,0.4453967854201279,3,8,1192
蓝点,5.594013720436381,0.4453967854201279,3,8,1192
先发制人,4.416297250676999,0.44408735983391484,41,355,1192
投送,4.54851125708222,0.4419920309497365,29,220,1192
常规战争,5.0584954840800185,0.441365738444145,9,41,1192
猛禽,5.396187977106461,0.43971772464073716,4,13,1192
天安舰,5.1885486123282165,0.43724443926806844,6,24,1192
两个多月后,5.658552241573952,0.4364454868530147,2,5,1192
密克罗尼西亚群岛,5.658552241573952,0.4364454868530147,2,5,1192
美日美韩同盟,5.658552241573952,0.4364454868530147,2,5,1192
第三岛链,5.658552241573952,0.4364454868530147,2,5,1192
次级制裁,5.658552241573952,0.4364454868530147,2,5,1192
独立委员会,5.658552241573952,0.4364454868530147,2,5,1192
可以承受,5.658552241573952,0.4364454868530147,2,5,1192
选择性干预,5.658552241573952,0.4364454868530147,2,5,1192
大石头,5.658552241573952,0.4364454868530147,2,5,1192
意料到,5.658552241573952,0.4364454868530147,2,5,1192
驻日,5.658552241573952,0.4364454868530147,2,5,1192
相互制衡,5.658552241573952,0.4364454868530147,2,5,1192
核太空,5.658552241573952,0.4364454868530147,2,5,1192
赫尔伯特,5.658552241573952,0.4364454868530147,2,5,1192
阿拉弗拉海,5.658552241573952,0.4364454868530147,2,5,1192
非洲岛国,5.658552241573952,0.4364454868530147,2,5,1192
六方会议,5.658552241573952,0.4364454868530147,2,5,1192
徐薰,5.658552241573952,0.4364454868530147,2,5,1192
木棍,5.658552241573952,0.4364454868530147,2,5,1192
驶经,5.658552241573952,0.4364454868530147,2,5,1192
美日美韩联盟,5.658552241573952,0.4364454868530147,2,5,1192
雷鸣,5.658552241573952,0.4364454868530147,2,5,1192
前司令,5.658552241573952,0.4364454868530147,2,5,1192
台海战争,5.658552241573952,0.4364454868530147,2,5,1192
绝地反击,5.658552241573952,0.4364454868530147,2,5,1192
利者,5.658552241573952,0.4364454868530147,2,5,1192
不以为,5.658552241573952,0.4364454868530147,2,5,1192
联合军事委员会,5.658552241573952,0.4364454868530147,2,5,1192
自公,5.658552241573952,0.4364454868530147,2,5,1192
触痛,5.658552241573952,0.4364454868530147,2,5,1192
形成必要的,5.658552241573952,0.4364454868530147,2,5,1192
最可,5.658552241573952,0.4364454868530147,2,5,1192
秦军,5.658552241573952,0.4364454868530147,2,5,1192
比斯利,5.658552241573952,0.4364454868530147,2,5,1192
弥漫性,5.658552241573952,0.4364454868530147,2,5,1192
炮战,5.658552241573952,0.4364454868530147,2,5,1192
空军参谋长,5.658552241573952,0.4364454868530147,2,5,1192
军事合,5.476230684779997,0.43601887037020104,3,9,1192
克劳福德农场,5.476230684779997,0.43601887037020104,3,9,1192
一海之隔,5.476230684779997,0.43601887037020104,3,9,1192
迈克马伦,5.476230684779997,0.43601887037020104,3,9,1192
查禁,5.476230684779997,0.43601887037020104,3,9,1192
战略轰炸机,4.783083504220052,0.43406917115224736,14,84,1192
咆哮,5.322080004952739,0.4336789081592833,4,14,1192
印太司令部,5.322080004952739,0.4336789081592833,4,14,1192
联合早报,5.322080004952739,0.4336789081592833,4,14,1192
水面舰队,5.322080004952739,0.4336789081592833,4,14,1192
濒海战斗舰,4.79598690905596,0.43233257217782994,13,77,1192
火箭发射系统,5.881695792888162,0.43063379656853085,1,2,1192
仍然能够,5.881695792888162,0.43063379656853085,1,2,1192
骇然,5.881695792888162,0.43063379656853085,1,2,1192
体系作战,5.881695792888162,0.43063379656853085,1,2,1192
毁灭性武器,5.881695792888162,0.43063379656853085,1,2,1192
舰对空导弹,5.881695792888162,0.43063379656853085,1,2,1192
商级,5.881695792888162,0.43063379656853085,1,2,1192
无诉,5.881695792888162,0.43063379656853085,1,2,1192
哈佛学派,5.881695792888162,0.43063379656853085,1,2,1192
哈吉俄塔,5.881695792888162,0.43063379656853085,1,2,1192
修正稿,5.881695792888162,0.43063379656853085,1,2,1192
驻美国领事馆,5.881695792888162,0.43063379656853085,1,2,1192
加雷斯,5.881695792888162,0.43063379656853085,1,2,1192
沃尔斯泰特,5.881695792888162,0.43063379656853085,1,2,1192
国土纵深,5.881695792888162,0.43063379656853085,1,2,1192
战略绪论,5.881695792888162,0.43063379656853085,1,2,1192
熠熠,5.881695792888162,0.43063379656853085,1,2,1192
拉班党,5.881695792888162,0.43063379656853085,1,2,1192
架架,5.881695792888162,0.43063379656853085,1,2,1192
搭载量,5.881695792888162,0.43063379656853085,1,2,1192
险承受能力,5.881695792888162,0.43063379656853085,1,2,1192
不关,5.881695792888162,0.43063379656853085,1,2,1192
义民,5.881695792888162,0.43063379656853085,1,2,1192
显扬,5.881695792888162,0.43063379656853085,1,2,1192
思虑,5.881695792888162,0.43063379656853085,1,2,1192
火箭兵,5.881695792888162,0.43063379656853085,1,2,1192
玩火自焚,5.881695792888162,0.43063379656853085,1,2,1192
受许,5.881695792888162,0.43063379656853085,1,2,1192
核大炮,5.881695792888162,0.43063379656853085,1,2,1192
日本海啸,5.881695792888162,0.43063379656853085,1,2,1192
合作研究法,5.881695792888162,0.43063379656853085,1,2,1192
狂怒,5.881695792888162,0.43063379656853085,1,2,1192
面会晤,5.881695792888162,0.43063379656853085,1,2,1192
特里尔大学,5.881695792888162,0.43063379656853085,1,2,1192
初露端倪,5.881695792888162,0.43063379656853085,1,2,1192
虽安忘战必危,5.881695792888162,0.43063379656853085,1,2,1192
近距,5.881695792888162,0.43063379656853085,1,2,1192
台湾分离主义,5.881695792888162,0.43063379656853085,1,2,1192
瀛寰志略,5.881695792888162,0.43063379656853085,1,2,1192
诉讼证据,5.881695792888162,0.43063379656853085,1,2,1192
法费尔,5.881695792888162,0.43063379656853085,1,2,1192
印太空间,5.881695792888162,0.43063379656853085,1,2,1192
美军印太司令部,5.881695792888162,0.43063379656853085,1,2,1192
蒋舰,5.881695792888162,0.43063379656853085,1,2,1192
丢下,5.881695792888162,0.43063379656853085,1,2,1192
希拉里盖茨,5.881695792888162,0.43063379656853085,1,2,1192
威斯特,5.881695792888162,0.43063379656853085,1,2,1192
仍然要,5.881695792888162,0.43063379656853085,1,2,1192
案则,5.881695792888162,0.43063379656853085,1,2,1192
拉班,5.881695792888162,0.43063379656853085,1,2,1192
民事制裁,5.881695792888162,0.43063379656853085,1,2,1192
昏聩,5.881695792888162,0.43063379656853085,1,2,1192
苛酷,5.881695792888162,0.43063379656853085,1,2,1192
军事战略指导,5.881695792888162,0.43063379656853085,1,2,1192
图存,5.881695792888162,0.43063379656853085,1,2,1192
阿军,5.881695792888162,0.43063379656853085,1,2,1192
大张挞伐,5.881695792888162,0.43063379656853085,1,2,1192
孟浪,5.881695792888162,0.43063379656853085,1,2,1192
维沙卡帕特南,5.881695792888162,0.43063379656853085,1,2,1192
科郊区,5.881695792888162,0.43063379656853085,1,2,1192
刘学成,5.881695792888162,0.43063379656853085,1,2,1192
水面战斗舰艇,5.881695792888162,0.43063379656853085,1,2,1192
误射,5.881695792888162,0.43063379656853085,1,2,1192
究责,5.881695792888162,0.43063379656853085,1,2,1192
不战而降,5.881695792888162,0.43063379656853085,1,2,1192
双子城,5.881695792888162,0.43063379656853085,1,2,1192
撕去,5.881695792888162,0.43063379656853085,1,2,1192
地区司令部,5.881695792888162,0.43063379656853085,1,2,1192
绝对美,5.881695792888162,0.43063379656853085,1,2,1192
司马法,5.881695792888162,0.43063379656853085,1,2,1192
泛论,5.881695792888162,0.43063379656853085,1,2,1192
美国核,5.881695792888162,0.43063379656853085,1,2,1192
事实报告,5.881695792888162,0.43063379656853085,1,2,1192
司法规则,5.881695792888162,0.43063379656853085,1,2,1192
鳩山政府,5.881695792888162,0.43063379656853085,1,2,1192
互为表里,5.881695792888162,0.43063379656853085,1,2,1192
三审制,5.881695792888162,0.43063379656853085,1,2,1192
埃尔比勒,5.881695792888162,0.43063379656853085,1,2,1192
萨根,5.881695792888162,0.43063379656853085,1,2,1192
讨薪,5.881695792888162,0.43063379656853085,1,2,1192
数理分析,5.881695792888162,0.43063379656853085,1,2,1192
终极武器,5.881695792888162,0.43063379656853085,1,2,1192
核武器,3.7809821159327863,0.4282013160556199,125,2043,1192
延坪岛炮击事件,5.253087133465788,0.4280569045160854,4,15,1192
而为之,5.370870169122171,0.42763003950037937,3,10,1192
军事力量,3.7673031150378544,0.4258742173291674,123,2038,1192
威慑力,4.441860664840242,0.4254918686504001,25,211,1192
反舰导弹,5.0343979325009585,0.4242539996287997,6,28,1192
旁观,4.965405061014007,0.4239471578742596,7,35,1192
达摩克利斯之剑,5.1885486123282165,0.4227978713269733,4,16,1192
条例草案,5.1885486123282165,0.4227978713269733,4,16,1192
诸强,5.1885486123282165,0.4227978713269733,4,16,1192
美国电网,5.476230684779997,0.42238298160050447,2,6,1192
华盛顿号,5.476230684779997,0.42238298160050447,2,6,1192
绝不应,5.476230684779997,0.42238298160050447,2,6,1192
战略进攻性武器,5.476230684779997,0.42238298160050447,2,6,1192
暴烈,5.476230684779997,0.42238298160050447,2,6,1192
陆海空天,5.476230684779997,0.42238298160050447,2,6,1192
荷属东印度群岛,5.476230684779997,0.42238298160050447,2,6,1192
三轴,5.476230684779997,0.42238298160050447,2,6,1192
韩民求,5.476230684779997,0.42238298160050447,2,6,1192
豪猪,5.476230684779997,0.42238298160050447,2,6,1192
七周,5.476230684779997,0.42238298160050447,2,6,1192
利我,5.476230684779997,0.42238298160050447,2,6,1192
马鲁古海峡,5.476230684779997,0.42238298160050447,2,6,1192
竞争制衡,5.476230684779997,0.42238298160050447,2,6,1192
面带,5.476230684779997,0.42238298160050447,2,6,1192
市场组织,5.476230684779997,0.42238298160050447,2,6,1192
普林塞萨港,5.476230684779997,0.42238298160050447,2,6,1192
立德,5.476230684779997,0.42238298160050447,2,6,1192
廷德尔空军基地,5.476230684779997,0.42238298160050447,2,6,1192
独来独往,5.476230684779997,0.42238298160050447,2,6,1192
近公里,5.476230684779997,0.42238298160050447,2,6,1192
森本,5.476230684779997,0.42238298160050447,2,6,1192
备力量,5.476230684779997,0.42238298160050447,2,6,1192
雷厉风行,5.476230684779997,0.42238298160050447,2,6,1192
核军备,5.476230684779997,0.42238298160050447,2,6,1192
大黄蜂,5.476230684779997,0.42238298160050447,2,6,1192
夜空,5.476230684779997,0.42238298160050447,2,6,1192
欧洲版,5.476230684779997,0.42238298160050447,2,6,1192
捏合,5.476230684779997,0.42238298160050447,2,6,1192
德日意,5.476230684779997,0.42238298160050447,2,6,1192
远程反舰导弹,5.476230684779997,0.42238298160050447,2,6,1192
布拉德肖,5.476230684779997,0.42238298160050447,2,6,1192
何汉理,5.476230684779997,0.42238298160050447,2,6,1192
乔治华盛顿,5.476230684779997,0.42238298160050447,2,6,1192
年国集团,5.476230684779997,0.42238298160050447,2,6,1192
母船,5.476230684779997,0.42238298160050447,2,6,1192
不祥之兆,5.476230684779997,0.42238298160050447,2,6,1192
独吞,5.476230684779997,0.42238298160050447,2,6,1192
网络空间军备竞赛,5.476230684779997,0.42238298160050447,2,6,1192
年美日,5.476230684779997,0.42238298160050447,2,6,1192
杰克沙利文,5.476230684779997,0.42238298160050447,2,6,1192
争霸史,5.476230684779997,0.42238298160050447,2,6,1192
波罗的海舰队,5.476230684779997,0.42238298160050447,2,6,1192
耍弄,5.476230684779997,0.42238298160050447,2,6,1192
离岸制衡,5.275559989317847,0.4200414189098404,3,11,1192
商业间谍,5.275559989317847,0.4200414189098404,3,11,1192
作战半径,5.275559989317847,0.4200414189098404,3,11,1192
军事,3.1767778759466614,0.4191941294383735,437,13069,1192
防空反导,5.048786669953058,0.4190284212066543,5,23,1192
求证,5.048786669953058,0.4190284212066543,5,23,1192
航母,4.0766910969100865,0.4182848523264518,50,608,1192
核战略,5.127923990511782,0.4178577690037361,4,17,1192
军事战略,3.9454268540252344,0.4173492262741447,67,929,1192
五眼,4.9326152381910155,0.41567666511274626,6,31,1192
阿基诺政府,5.006227055534262,0.4154961491573704,5,24,1192
违法者,5.006227055534262,0.4154961491573704,5,24,1192
空海一体战,4.607192837756388,0.4153137962710927,13,93,1192
耀武扬威,5.1885486123282165,0.4131135510956126,3,12,1192
张文木,5.1885486123282165,0.4131135510956126,3,12,1192
苟同,5.1885486123282165,0.4131135510956126,3,12,1192
不予承认,5.1885486123282165,0.4131135510956126,3,12,1192
战略核潜艇,4.965405061014007,0.4121080923760986,5,25,1192
有限战争,4.965405061014007,0.4121080923760986,5,25,1192
实战,4.5410714686014595,0.41210635916764654,14,107,1192
部署,3.5238346639316647,0.4108553066769809,161,3403,1192
冰冻三尺非一日之寒,5.322080004952739,0.4104933028216059,2,7,1192
召集者,5.322080004952739,0.4104933028216059,2,7,1192
制衡能力,5.322080004952739,0.4104933028216059,2,7,1192
网络监听,5.322080004952739,0.4104933028216059,2,7,1192
死穴,5.322080004952739,0.4104933028216059,2,7,1192
异族通婚,5.322080004952739,0.4104933028216059,2,7,1192
东亚沿海地区,5.322080004952739,0.4104933028216059,2,7,1192
年月巴,5.322080004952739,0.4104933028216059,2,7,1192
朱姆沃尔,5.322080004952739,0.4104933028216059,2,7,1192
千枚,5.322080004952739,0.4104933028216059,2,7,1192
日德意,5.322080004952739,0.4104933028216059,2,7,1192
保护协会,5.322080004952739,0.4104933028216059,2,7,1192
败亡,5.322080004952739,0.4104933028216059,2,7,1192
旧大纲,5.322080004952739,0.4104933028216059,2,7,1192
浩罕汗国,5.322080004952739,0.4104933028216059,2,7,1192
心理医生,5.322080004952739,0.4104933028216059,2,7,1192
原信克,5.322080004952739,0.4104933028216059,2,7,1192
海峡地区,5.322080004952739,0.4104933028216059,2,7,1192
反华联盟,5.322080004952739,0.4104933028216059,2,7,1192
分兵,5.322080004952739,0.4104933028216059,2,7,1192
大手术,5.322080004952739,0.4104933028216059,2,7,1192
欧洲常规力量条约,5.322080004952739,0.4104933028216059,2,7,1192
核反击能力,5.322080004952739,0.4104933028216059,2,7,1192
联合研制,5.322080004952739,0.4104933028216059,2,7,1192
负责任的大,5.322080004952739,0.4104933028216059,2,7,1192
划破,5.322080004952739,0.4104933028216059,2,7,1192
示警,5.322080004952739,0.4104933028216059,2,7,1192
高热,5.322080004952739,0.4104933028216059,2,7,1192
袋鼠,5.322080004952739,0.4104933028216059,2,7,1192
该怎么,5.322080004952739,0.4104933028216059,2,7,1192
探照灯,5.322080004952739,0.4104933028216059,2,7,1192
卖命,5.322080004952739,0.4104933028216059,2,7,1192
相比拟,5.322080004952739,0.4104933028216059,2,7,1192
核武库,4.4871026289535765,0.409774302788202,15,121,1192
吓阻,4.926184347860726,0.4088529353283616,5,26,1192
击沉,4.783083504220052,0.40838051127197356,7,42,1192
军演,4.135056758940577,0.40812373608715274,34,390,1192
反坦克,5.10850590465468,0.4067405304925571,3,13,1192
卡拉特,5.10850590465468,0.4067405304925571,3,13,1192
误事,5.10850590465468,0.4067405304925571,3,13,1192
供电系统,5.10850590465468,0.4067405304925571,3,13,1192
军备力量,5.10850590465468,0.4067405304925571,3,13,1192
沙利文,4.888444019877879,0.40572064412964853,5,27,1192
违法所得,4.965405061014007,0.4046146325168324,4,20,1192
秦国,4.965405061014007,0.4046146325168324,4,20,1192
军力,3.769888966706294,0.4041693899646257,76,1256,1192
连贯性,4.364631200585077,0.40319853615494977,17,155,1192
遏制,3.3914271999587764,0.40218601549585675,186,4488,1192
运载工具,4.59768028088869,0.40115851811886694,9,65,1192
防御,3.6395758956440516,0.40113195862341183,98,1845,1192
导弹艇,5.476230684779997,0.40094729372494375,1,3,1192
太空委员会,5.476230684779997,0.40094729372494375,1,3,1192
导弹快艇,5.476230684779997,0.40094729372494375,1,3,1192
地缘战略竞争,5.476230684779997,0.40094729372494375,1,3,1192
亚洲南部,5.476230684779997,0.40094729372494375,1,3,1192
贩销,5.476230684779997,0.40094729372494375,1,3,1192
廷臣,5.476230684779997,0.40094729372494375,1,3,1192
强军目标,5.476230684779997,0.40094729372494375,1,3,1192
铁尔梅兹,5.476230684779997,0.40094729372494375,1,3,1192
华观,5.476230684779997,0.40094729372494375,1,3,1192
垂直发射系统,5.476230684779997,0.40094729372494375,1,3,1192
美国飞机,5.476230684779997,0.40094729372494375,1,3,1192
邓马克,5.476230684779997,0.40094729372494375,1,3,1192
顽劣,5.476230684779997,0.40094729372494375,1,3,1192
玛纳斯基地,5.476230684779997,0.40094729372494375,1,3,1192
拉克,5.476230684779997,0.40094729372494375,1,3,1192
费思,5.476230684779997,0.40094729372494375,1,3,1192
高不可攀,5.476230684779997,0.40094729372494375,1,3,1192
国位,5.476230684779997,0.40094729372494375,1,3,1192
摆幅,5.476230684779997,0.40094729372494375,1,3,1192
斋木昭隆,5.476230684779997,0.40094729372494375,1,3,1192
这一本,5.476230684779997,0.40094729372494375,1,3,1192
斡旋者,5.476230684779997,0.40094729372494375,1,3,1192
